2025-01-28 13:18:00.083042 | 1003 | Small Coca-Cola® Float | 2.94
2025-01-28 13:19:31.808667 | 1082 | Small Fanta® Orange Float | 4.18
2025-01-28 13:19:31.808667 | 1082 | Small Dr Pepper® Float | 4.18
2025-01-28 13:19:31.808667 | 1082 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:19:31.808667 | 1082 | Small BARQ’S® Root Beer Float | 4.18
2025-01-28 13:19:33.097472 | 1084 | Small Coca-Cola® Float | No price
2025-01-28 13:19:33.097472 | 1084 | Small Fanta® Orange Float | No price
2025-01-28 13:19:33.097472 | 1084 | Small Dr Pepper® Float | No price
2025-01-28 13:19:33.097472 | 1084 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:33.097472 | 1084 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:34.223062 | 1086 | Small Coca-Cola® Float | 3.54
2025-01-28 13:19:34.223062 | 1086 | Small Fanta® Orange Float | 3.54
2025-01-28 13:19:34.223062 | 1086 | Small Dr Pepper® Float | 3.54
2025-01-28 13:19:34.223062 | 1086 | Jr. Deluxe Cheeseburger | 2.09
2025-01-28 13:19:34.223062 | 1086 | Small BARQ’S® Root Beer Float | 3.54
2025-01-28 13:19:35.571708 | 1087 | Small Coca-Cola® Float | 3.49
2025-01-28 13:19:35.571708 | 1087 | Small Fanta® Orange Float | 3.49
2025-01-28 13:19:35.571708 | 1087 | Small Dr Pepper® Float | 3.49
2025-01-28 13:19:35.571708 | 1087 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:19:35.571708 | 1087 | Small BARQ’S® Root Beer Float | 3.49
2025-01-28 13:19:36.885783 | 1089 | Small Coca-Cola® Float | 3.29
2025-01-28 13:19:36.885783 | 1089 | Small Fanta® Orange Float | 3.29
2025-01-28 13:19:36.885783 | 1089 | Small Dr Pepper® Float | 3.29
2025-01-28 13:19:36.885783 | 1089 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:19:36.885783 | 1089 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:19:38.049203 | 1090 | Small Coca-Cola® Float | 3.79
2025-01-28 13:19:38.049203 | 1090 | Small Fanta® Orange Float | 3.79
2025-01-28 13:19:38.049203 | 1090 | Small Dr Pepper® Float | 3.79
2025-01-28 13:19:38.049203 | 1090 | Jr. Deluxe Cheeseburger | 2.29
2025-01-28 13:19:38.049203 | 1090 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 13:19:39.559732 | 1091 | Small Coca-Cola® Float | 3.49
2025-01-28 13:19:39.559732 | 1091 | Small Fanta® Orange Float | 3.49
2025-01-28 13:19:39.559732 | 1091 | Small Dr Pepper® Float | 3.49
2025-01-28 13:19:39.559732 | 1091 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 13:19:39.559732 | 1091 | Small BARQ’S® Root Beer Float | 3.49
2025-01-28 13:19:40.864376 | 1092 | Small Coca-Cola® Float | 3.99
2025-01-28 13:19:40.864376 | 1092 | Small Fanta® Orange Float | 3.99
2025-01-28 13:19:40.864376 | 1092 | Small Dr Pepper® Float | 3.99
2025-01-28 13:19:40.864376 | 1092 | Jr. Deluxe Cheeseburger | 3.29
2025-01-28 13:19:40.864376 | 1092 | Small BARQ’S® Root Beer Float | 3.99
2025-01-28 13:19:41.946757 | 1093 | Small Coca-Cola® Float | No price
2025-01-28 13:19:41.946757 | 1093 | Small Fanta® Orange Float | No price
2025-01-28 13:19:41.946757 | 1093 | Small Dr Pepper® Float | No price
2025-01-28 13:19:41.946757 | 1093 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:41.946757 | 1093 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:43.398061 | 1094 | Small Coca-Cola® Float | No price
2025-01-28 13:19:43.398061 | 1094 | Small Fanta® Orange Float | No price
2025-01-28 13:19:43.398061 | 1094 | Small Dr Pepper® Float | No price
2025-01-28 13:19:43.398061 | 1094 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:43.398061 | 1094 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:44.757112 | 1095 | Small Coca-Cola® Float | No price
2025-01-28 13:19:44.757112 | 1095 | Small Fanta® Orange Float | No price
2025-01-28 13:19:44.757112 | 1095 | Small Dr Pepper® Float | No price
2025-01-28 13:19:44.757112 | 1095 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:44.757112 | 1095 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:46.415865 | 1096 | Small Coca-Cola® Float | No price
2025-01-28 13:19:46.415865 | 1096 | Small Fanta® Orange Float | No price
2025-01-28 13:19:46.415865 | 1096 | Small Dr Pepper® Float | No price
2025-01-28 13:19:46.415865 | 1096 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:46.415865 | 1096 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:47.699960 | 1099 | Small Coca-Cola® Float | No price
2025-01-28 13:19:47.699960 | 1099 | Small Fanta® Orange Float | No price
2025-01-28 13:19:47.699960 | 1099 | Small Dr Pepper® Float | No price
2025-01-28 13:19:47.699960 | 1099 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:47.699960 | 1099 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:49.115413 | 1100 | Small Coca-Cola® Float | 3.29
2025-01-28 13:19:49.115413 | 1100 | Small Fanta® Orange Float | 3.29
2025-01-28 13:19:49.115413 | 1100 | Small Dr Pepper® Float | 3.29
2025-01-28 13:19:49.115413 | 1100 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:19:49.115413 | 1100 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:19:50.562829 | 1101 | Small Coca-Cola® Float | No price
2025-01-28 13:19:50.562829 | 1101 | Small Fanta® Orange Float | No price
2025-01-28 13:19:50.562829 | 1101 | Small Dr Pepper® Float | No price
2025-01-28 13:19:50.562829 | 1101 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:50.562829 | 1101 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:51.886621 | 1102 | Small Coca-Cola® Float | No price
2025-01-28 13:19:51.886621 | 1102 | Small Fanta® Orange Float | No price
2025-01-28 13:19:51.886621 | 1102 | Small Dr Pepper® Float | No price
2025-01-28 13:19:51.886621 | 1102 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:51.886621 | 1102 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:53.104967 | 1103 | Small Coca-Cola® Float | 3.58
2025-01-28 13:19:53.104967 | 1103 | Small Fanta® Orange Float | 3.58
2025-01-28 13:19:53.104967 | 1103 | Small Dr Pepper® Float | 3.58
2025-01-28 13:19:53.104967 | 1103 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:19:53.104967 | 1103 | Small BARQ’S® Root Beer Float | 3.58
2025-01-28 13:19:54.532817 | 1104 | Small Coca-Cola® Float | No price
2025-01-28 13:19:54.532817 | 1104 | Small Fanta® Orange Float | No price
2025-01-28 13:19:54.532817 | 1104 | Small Dr Pepper® Float | No price
2025-01-28 13:19:54.532817 | 1104 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:54.532817 | 1104 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:55.947446 | 1105 | Small Coca-Cola® Float | No price
2025-01-28 13:19:55.947446 | 1105 | Small Fanta® Orange Float | No price
2025-01-28 13:19:55.947446 | 1105 | Small Dr Pepper® Float | No price
2025-01-28 13:19:55.947446 | 1105 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:55.947446 | 1105 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:57.396657 | 1106 | Small Coca-Cola® Float | No price
2025-01-28 13:19:57.396657 | 1106 | Small Fanta® Orange Float | No price
2025-01-28 13:19:57.396657 | 1106 | Small Dr Pepper® Float | No price
2025-01-28 13:19:57.396657 | 1106 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:19:57.396657 | 1106 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:19:58.878244 | 1107 | Small Coca-Cola® Float | 3.78
2025-01-28 13:19:58.878244 | 1107 | Small Fanta® Orange Float | 3.78
2025-01-28 13:19:58.878244 | 1107 | Small Dr Pepper® Float | 3.78
2025-01-28 13:19:58.878244 | 1107 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:19:58.878244 | 1107 | Small BARQ’S® Root Beer Float | 3.78
2025-01-28 13:20:00.249327 | 1108 | Small Coca-Cola® Float | No price
2025-01-28 13:20:00.249327 | 1108 | Small Fanta® Orange Float | No price
2025-01-28 13:20:00.249327 | 1108 | Small Dr Pepper® Float | No price
2025-01-28 13:20:00.249327 | 1108 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:00.249327 | 1108 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:01.723770 | 1109 | Small Coca-Cola® Float | No price
2025-01-28 13:20:01.723770 | 1109 | Small Fanta® Orange Float | No price
2025-01-28 13:20:01.723770 | 1109 | Small Dr Pepper® Float | No price
2025-01-28 13:20:01.723770 | 1109 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:01.723770 | 1109 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:03.109958 | 1110 | Small Coca-Cola® Float | No price
2025-01-28 13:20:03.109958 | 1110 | Small Fanta® Orange Float | No price
2025-01-28 13:20:03.109958 | 1110 | Small Dr Pepper® Float | No price
2025-01-28 13:20:03.109958 | 1110 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:03.109958 | 1110 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:04.922927 | 1111 | Small Coca-Cola® Float | No price
2025-01-28 13:20:04.922927 | 1111 | Small Fanta® Orange Float | No price
2025-01-28 13:20:04.922927 | 1111 | Small Dr Pepper® Float | No price
2025-01-28 13:20:04.922927 | 1111 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:04.922927 | 1111 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:06.179992 | 1112 | Small Coca-Cola® Float | 3.29
2025-01-28 13:20:06.179992 | 1112 | Small Fanta® Orange Float | 3.29
2025-01-28 13:20:06.179992 | 1112 | Small Dr Pepper® Float | 3.29
2025-01-28 13:20:06.179992 | 1112 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 13:20:06.179992 | 1112 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:20:07.689854 | 1113 | Small Coca-Cola® Float | No price
2025-01-28 13:20:07.689854 | 1113 | Small Fanta® Orange Float | No price
2025-01-28 13:20:07.689854 | 1113 | Small Dr Pepper® Float | No price
2025-01-28 13:20:07.689854 | 1113 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:07.689854 | 1113 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:09.278924 | 1114 | Small Coca-Cola® Float | 3.29
2025-01-28 13:20:09.278924 | 1114 | Small Fanta® Orange Float | 3.29
2025-01-28 13:20:09.278924 | 1114 | Small Dr Pepper® Float | No price
2025-01-28 13:20:09.278924 | 1114 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 13:20:09.278924 | 1114 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:20:10.915727 | 1115 | Small Coca-Cola® Float | No price
2025-01-28 13:20:10.915727 | 1115 | Small Fanta® Orange Float | No price
2025-01-28 13:20:10.915727 | 1115 | Small Dr Pepper® Float | No price
2025-01-28 13:20:10.915727 | 1115 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:10.915727 | 1115 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:12.261661 | 1116 | Small Coca-Cola® Float | 4.29
2025-01-28 13:20:12.261661 | 1116 | Small Fanta® Orange Float | 4.29
2025-01-28 13:20:12.261661 | 1116 | Small Dr Pepper® Float | 4.29
2025-01-28 13:20:12.261661 | 1116 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:20:12.261661 | 1116 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 13:20:13.675621 | 1117 | Small Coca-Cola® Float | No price
2025-01-28 13:20:13.675621 | 1117 | Small Fanta® Orange Float | No price
2025-01-28 13:20:13.675621 | 1117 | Small Dr Pepper® Float | No price
2025-01-28 13:20:13.675621 | 1117 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:13.675621 | 1117 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:15.099162 | 1118 | Small Coca-Cola® Float | No price
2025-01-28 13:20:15.099162 | 1118 | Small Fanta® Orange Float | No price
2025-01-28 13:20:15.099162 | 1118 | Small Dr Pepper® Float | No price
2025-01-28 13:20:15.099162 | 1118 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:15.099162 | 1118 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:16.640110 | 1119 | Small Coca-Cola® Float | 2.59
2025-01-28 13:20:16.640110 | 1119 | Small Fanta® Orange Float | 2.59
2025-01-28 13:20:16.640110 | 1119 | Small Dr Pepper® Float | 2.59
2025-01-28 13:20:16.640110 | 1119 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:16.640110 | 1119 | Small BARQ’S® Root Beer Float | 2.59
2025-01-28 13:20:18.489851 | 1120 | Small Coca-Cola® Float | 3.29
2025-01-28 13:20:18.489851 | 1120 | Small Fanta® Orange Float | 3.29
2025-01-28 13:20:18.489851 | 1120 | Small Dr Pepper® Float | 3.29
2025-01-28 13:20:18.489851 | 1120 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:20:18.489851 | 1120 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:20:19.752200 | 1121 | Small Coca-Cola® Float | No price
2025-01-28 13:20:19.752200 | 1121 | Small Fanta® Orange Float | No price
2025-01-28 13:20:19.752200 | 1121 | Small Dr Pepper® Float | No price
2025-01-28 13:20:19.752200 | 1121 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:19.752200 | 1121 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:20.901394 | 1122 | Small Coca-Cola® Float | 3.78
2025-01-28 13:20:20.901394 | 1122 | Small Fanta® Orange Float | 3.78
2025-01-28 13:20:20.901394 | 1122 | Small Dr Pepper® Float | 3.78
2025-01-28 13:20:20.901394 | 1122 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:20.901394 | 1122 | Small BARQ’S® Root Beer Float | 3.78
2025-01-28 13:20:22.362067 | 1123 | Small Coca-Cola® Float | 3.78
2025-01-28 13:20:22.362067 | 1123 | Small Fanta® Orange Float | 3.78
2025-01-28 13:20:22.362067 | 1123 | Small Dr Pepper® Float | 3.78
2025-01-28 13:20:22.362067 | 1123 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:20:22.362067 | 1123 | Small BARQ’S® Root Beer Float | 3.78
2025-01-28 13:20:23.773299 | 1124 | Small Coca-Cola® Float | No price
2025-01-28 13:20:23.773299 | 1124 | Small Fanta® Orange Float | No price
2025-01-28 13:20:23.773299 | 1124 | Small Dr Pepper® Float | No price
2025-01-28 13:20:23.773299 | 1124 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:23.773299 | 1124 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:25.261490 | 1125 | Small Coca-Cola® Float | 2.59
2025-01-28 13:20:25.261490 | 1125 | Small Fanta® Orange Float | 2.59
2025-01-28 13:20:25.261490 | 1125 | Small Dr Pepper® Float | 2.59
2025-01-28 13:20:25.261490 | 1125 | Jr. Deluxe Cheeseburger | 2.89
2025-01-28 13:20:25.261490 | 1125 | Small BARQ’S® Root Beer Float | 2.59
2025-01-28 13:20:27.097350 | 1126 | Small Coca-Cola® Float | No price
2025-01-28 13:20:27.097350 | 1126 | Small Fanta® Orange Float | No price
2025-01-28 13:20:27.097350 | 1126 | Small Dr Pepper® Float | No price
2025-01-28 13:20:27.097350 | 1126 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:27.097350 | 1126 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:28.453658 | 1127 | Small Coca-Cola® Float | 2.59
2025-01-28 13:20:28.453658 | 1127 | Small Fanta® Orange Float | 2.59
2025-01-28 13:20:28.453658 | 1127 | Small Dr Pepper® Float | 2.59
2025-01-28 13:20:28.453658 | 1127 | Jr. Deluxe Cheeseburger | 2.89
2025-01-28 13:20:28.453658 | 1127 | Small BARQ’S® Root Beer Float | 2.59
2025-01-28 13:20:29.658572 | 1128 | Small Coca-Cola® Float | 4.29
2025-01-28 13:20:29.658572 | 1128 | Small Fanta® Orange Float | 4.29
2025-01-28 13:20:29.658572 | 1128 | Small Dr Pepper® Float | 4.29
2025-01-28 13:20:29.658572 | 1128 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:20:29.658572 | 1128 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 13:20:31.132398 | 1129 | Small Coca-Cola® Float | 4.29
2025-01-28 13:20:31.132398 | 1129 | Small Fanta® Orange Float | 4.29
2025-01-28 13:20:31.132398 | 1129 | Small Dr Pepper® Float | 4.29
2025-01-28 13:20:31.132398 | 1129 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:20:31.132398 | 1129 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 13:20:32.601827 | 1130 | Small Coca-Cola® Float | 3.89
2025-01-28 13:20:32.601827 | 1130 | Small Fanta® Orange Float | 3.89
2025-01-28 13:20:32.601827 | 1130 | Small Dr Pepper® Float | 3.89
2025-01-28 13:20:32.601827 | 1130 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:20:32.601827 | 1130 | Small BARQ’S® Root Beer Float | 3.89
2025-01-28 13:20:34.017318 | 1131 | Small Coca-Cola® Float | No price
2025-01-28 13:20:34.017318 | 1131 | Small Fanta® Orange Float | No price
2025-01-28 13:20:34.017318 | 1131 | Small Dr Pepper® Float | No price
2025-01-28 13:20:34.017318 | 1131 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:34.017318 | 1131 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:35.437710 | 1132 | Small Coca-Cola® Float | 3.24
2025-01-28 13:20:35.437710 | 1132 | Small Fanta® Orange Float | 3.24
2025-01-28 13:20:35.437710 | 1132 | Small Dr Pepper® Float | 3.24
2025-01-28 13:20:35.437710 | 1132 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:20:35.437710 | 1132 | Small BARQ’S® Root Beer Float | 3.24
2025-01-28 13:20:36.796676 | 1134 | Small Coca-Cola® Float | No price
2025-01-28 13:20:36.796676 | 1134 | Small Fanta® Orange Float | No price
2025-01-28 13:20:36.796676 | 1134 | Small Dr Pepper® Float | No price
2025-01-28 13:20:36.796676 | 1134 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:36.796676 | 1134 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:38.186175 | 1135 | Small Coca-Cola® Float | No price
2025-01-28 13:20:38.186175 | 1135 | Small Fanta® Orange Float | No price
2025-01-28 13:20:38.186175 | 1135 | Small Dr Pepper® Float | No price
2025-01-28 13:20:38.186175 | 1135 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:38.186175 | 1135 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:39.710195 | 1136 | Small Coca-Cola® Float | 3.29
2025-01-28 13:20:39.710195 | 1136 | Small Fanta® Orange Float | 3.29
2025-01-28 13:20:39.710195 | 1136 | Small Dr Pepper® Float | 3.29
2025-01-28 13:20:39.710195 | 1136 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 13:20:39.710195 | 1136 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 13:20:40.895565 | 1137 | Small Coca-Cola® Float | 3.59
2025-01-28 13:20:40.895565 | 1137 | Small Fanta® Orange Float | 3.59
2025-01-28 13:20:40.895565 | 1137 | Small Dr Pepper® Float | 3.59
2025-01-28 13:20:40.895565 | 1137 | Jr. Deluxe Cheeseburger | 2.69
2025-01-28 13:20:40.895565 | 1137 | Small BARQ’S® Root Beer Float | 3.59
2025-01-28 13:20:42.291683 | 1138 | Small Coca-Cola® Float | No price
2025-01-28 13:20:42.291683 | 1138 | Small Fanta® Orange Float | No price
2025-01-28 13:20:42.291683 | 1138 | Small Dr Pepper® Float | No price
2025-01-28 13:20:42.291683 | 1138 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:42.291683 | 1138 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:43.649326 | 1139 | Small Coca-Cola® Float | 4.69
2025-01-28 13:20:43.649326 | 1139 | Small Fanta® Orange Float | 4.69
2025-01-28 13:20:43.649326 | 1139 | Small Dr Pepper® Float | 4.69
2025-01-28 13:20:43.649326 | 1139 | Jr. Deluxe Cheeseburger | 3.59
2025-01-28 13:20:43.649326 | 1139 | Small BARQ’S® Root Beer Float | 4.69
2025-01-28 13:20:44.823838 | 1140 | Small Coca-Cola® Float | 2.59
2025-01-28 13:20:44.823838 | 1140 | Small Fanta® Orange Float | 2.59
2025-01-28 13:20:44.823838 | 1140 | Small Dr Pepper® Float | 2.59
2025-01-28 13:20:44.823838 | 1140 | Jr. Deluxe Cheeseburger | 2.89
2025-01-28 13:20:44.823838 | 1140 | Small BARQ’S® Root Beer Float | 2.59
2025-01-28 13:20:46.368348 | 1141 | Small Coca-Cola® Float | 5.19
2025-01-28 13:20:46.368348 | 1141 | Small Fanta® Orange Float | 5.19
2025-01-28 13:20:46.368348 | 1141 | Small Dr Pepper® Float | 5.19
2025-01-28 13:20:46.368348 | 1141 | Jr. Deluxe Cheeseburger | 2.39
2025-01-28 13:20:46.368348 | 1141 | Small BARQ’S® Root Beer Float | 5.19
2025-01-28 13:20:47.504669 | 1142 | Small Coca-Cola® Float | No price
2025-01-28 13:20:47.504669 | 1142 | Small Fanta® Orange Float | No price
2025-01-28 13:20:47.504669 | 1142 | Small Dr Pepper® Float | No price
2025-01-28 13:20:47.504669 | 1142 | Jr. Deluxe Cheeseburger | No price
2025-01-28 13:20:47.504669 | 1142 | Small BARQ’S® Root Beer Float | No price
2025-01-28 13:20:48.956367 | 1143 | Small Coca-Cola® Float | 5.19
2025-01-28 13:20:48.956367 | 1143 | Small Fanta® Orange Float | 5.19
2025-01-28 13:20:48.956367 | 1143 | Small Dr Pepper® Float | 5.19
2025-01-28 13:20:48.956367 | 1143 | Jr. Deluxe Cheeseburger | 2.39
2025-01-28 13:20:48.956367 | 1143 | Small BARQ’S® Root Beer Float | 5.19
2025-01-28 13:20:50.221816 | 1144 | Small Coca-Cola® Float | 4.29
2025-01-28 13:20:50.221816 | 1144 | Small Fanta® Orange Float | 4.29
2025-01-28 13:20:50.221816 | 1144 | Small Dr Pepper® Float | 4.29
2025-01-28 13:20:50.221816 | 1144 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 13:20:50.221816 | 1144 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 13:20:51.306155 | 1145 | Small Coca-Cola® Float | 4.69
2025-01-28 13:20:51.306155 | 1145 | Small Fanta® Orange Float | 4.69
2025-01-28 13:20:51.306155 | 1145 | Small Dr Pepper® Float | 4.69
2025-01-28 13:20:51.306155 | 1145 | Jr. Deluxe Cheeseburger | 3.59
2025-01-28 13:20:51.306155 | 1145 | Small BARQ’S® Root Beer Float | 4.69
2025-01-28 13:20:52.708377 | 1146 | Small Coca-Cola® Float | No price
2025-01-28 13:20:52.708377 | 1146 | Small Fanta® Orange Float | No price
2025-01-28 13:20:52.708377 | 1146 | Small Dr Pepper® Float | No price
2025-01-28 13:20:52.708377 | 1146 | Jr. Deluxe Cheeseburger | No price
